image_name,tags,preds
test_22799.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22800.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22801.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22802.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22803.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22804.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_22805.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22806.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22807.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22808.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22809.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22810.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22811.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22812.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22813.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_22814.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22815.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22816.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22817.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22818.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22819.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22820.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear habitation road
test_22821.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22822.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22823.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22824.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22825.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22826.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22827.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22828.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22829.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22830.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22831.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_22832.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22833.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22834.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22835.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear
test_22836.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22837.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22838.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",water
test_22839.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_22840.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22841.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22842.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22843.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22844.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22845.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22846.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22847.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22848.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22849.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22850.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22851.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_22852.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_22853.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22854.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22855.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22856.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22857.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22858.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22859.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_22860.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy
test_22861.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22862.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary road
test_22863.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22864.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22865.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_22866.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22867.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_22868.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_22869.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22870.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",haze primary
test_22871.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22872.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22873.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_22874.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22875.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22876.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22877.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22878.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22879.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_22880.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",haze primary
test_22881.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22882.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22883.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22884.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22885.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22886.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22887.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear
test_22888.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22889.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22890.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22891.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",haze primary
test_22892.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22893.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22894.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22895.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22896.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22897.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22898.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22899.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22900.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22901.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_22902.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_22903.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22904.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22905.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22906.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22907.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22908.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22909.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22910.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_22911.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22912.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22913.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22914.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22915.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22916.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary
test_22917.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",water
test_22918.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22919.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22920.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary road
test_22921.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22922.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22923.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22924.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",haze primary
test_22925.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22926.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22927.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22928.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_22929.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22930.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22931.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22932.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22933.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22934.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22935.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22936.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22937.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22938.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22939.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22940.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22941.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22942.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22943.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22944.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22945.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22946.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22947.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22948.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22949.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22950.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22951.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22952.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22953.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22954.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22955.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22956.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22957.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear habitation primary road
test_22958.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22959.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22960.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22961.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22962.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22963.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22964.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22965.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_22966.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22967.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22968.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22969.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22970.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22971.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22972.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22973.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22974.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22975.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22976.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_22977.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_22978.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_22979.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22980.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22981.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22982.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22983.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22984.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22985.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_22986.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22987.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_22988.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary road
test_22989.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_22990.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22991.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22992.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_22993.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary
test_22994.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",haze primary
test_22995.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_22996.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_22997.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_22998.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary road
test_22999.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23000.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23001.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23002.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23003.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary
test_23004.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23005.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23006.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23007.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23008.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_23009.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23010.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_23011.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23012.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23013.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_23014.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23015.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23016.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23017.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23018.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23019.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23020.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23021.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23022.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23023.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear
test_23024.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23025.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23026.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23027.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23028.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23029.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23030.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23031.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23032.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",artisinal_mine clear primary
test_23033.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23034.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23035.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23036.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23037.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear habitation primary road
test_23038.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_23039.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_23040.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_23041.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23042.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_23043.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23044.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23045.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23046.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23047.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23048.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23049.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23050.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear habitation road
test_23051.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23052.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23053.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23054.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_23055.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_23056.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23057.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23058.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23059.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary
test_23060.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23061.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_23062.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23063.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23064.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23065.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23066.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23067.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23068.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23069.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23070.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear habitation primary road
test_23071.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23072.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23073.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23074.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23075.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23076.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23077.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23078.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23079.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_23080.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23081.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23082.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear
test_23083.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23084.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_23085.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_23086.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23087.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23088.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23089.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23090.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23091.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23092.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23093.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23094.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23095.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23096.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_23097.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23098.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23099.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23100.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23101.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23102.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23103.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23104.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23105.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23106.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear
test_23107.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23108.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23109.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23110.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23111.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23112.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_23113.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23114.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23115.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_23116.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23117.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23118.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_23119.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_23120.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23121.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23122.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23123.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23124.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23125.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23126.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_23127.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_23128.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23129.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23130.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_23131.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_23132.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23133.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_23134.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23135.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23136.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23137.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_23138.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
